client_id,product_category,product_type,postal_code,province,in_clients_master,client_master_conflict,has_category_potential,potential_value,potential_family_count,has_observed_sales,first_observed_date,last_observed_date,active_days,invoice_count,product_count,purchase_units_total,purchase_value_total,refund_units_total,refund_value_total,non_purchase_signal_count,campaign_purchase_value_total
1000080660,Categoria T1,technical,38006,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2024-01-29,2025-12-17,8,8,2,68,21903.25,0,0.0,0,0.0
28043,Categoria C2,commodity,38108,Sta.Cruz Tenerife,True,False,True,29409.24,2,True,2022-02-23,2025-10-08,16,16,2,180,9896.05,0,0.0,0,0.0
1000081145,Categoria C2,commodity,38611,Sta.Cruz Tenerife,True,False,True,6634.82,2,True,2021-01-18,2025-10-15,24,24,1,276,10262.91,0,0.0,1,436.55
1000082648,Categoria C2,commodity,38003,Sta.Cruz Tenerife,True,False,True,20161.94,2,True,2022-10-10,2025-10-24,12,12,1,180,6604.77,0,0.0,0,0.0
2435,Categoria C1,commodity,38201,Sta.Cruz Tenerife,True,False,True,5683.4,1,True,2021-01-27,2025-12-11,32,32,3,225,18383.1,0,0.0,0,426.98
24325,Categoria C1,commodity,38410,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-04-07,2025-10-09,15,15,5,75,8470.43,0,0.0,0,0.0
29230,Categoria C1,commodity,38108,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-03-09,2025-11-19,21,21,3,261,22582.17,0,0.0,0,0.0
40995,Categoria C2,commodity,35100,Las Palmas,True,False,True,10914.64,2,True,2021-02-09,2025-10-15,14,14,1,336,10586.57,0,0.0,0,0.0
1000081149,Categoria T1,technical,38004,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2021-01-19,2025-09-19,36,36,7,264,84712.25,0,0.0,0,1122.02
1000082742,Categoria C1,commodity,38201,Sta.Cruz Tenerife,True,False,True,6820.08,1,True,2022-11-28,2025-11-21,15,16,3,139,11555.67,0,0.0,0,688.04
20614,Categoria T1,technical,38005,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2021-05-20,2025-09-26,15,16,3,60,44546.08,0,0.0,0,0.0
1000059424,Categoria C1,commodity,38003,Sta.Cruz Tenerife,True,False,True,4546.72,1,True,2021-04-23,2025-11-12,20,20,3,260,17317.4,0,0.0,1,766.16
1000072036,Categoria C1,commodity,38400,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-02-19,2025-09-12,16,16,4,186,17451.1,0,0.0,0,0.0
27995,Categoria C1,commodity,35110,Las Palmas,True,False,True,4546.72,1,True,2023-09-01,2025-09-26,16,16,4,446,38651.57,0,0.0,0,0.0
38027,Categoria C1,commodity,35600,Las Palmas,True,False,True,4546.72,1,True,2024-02-02,2024-11-11,2,2,1,7,831.38,0,0.0,0,0.0
7836,Categoria C1,commodity,38109,Sta.Cruz Tenerife,True,False,True,5683.4,1,True,2021-03-06,2025-10-13,11,11,3,157,9894.77,0,0.0,0,0.0
26898,Categoria T1,technical,38204,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2021-01-22,2025-10-28,31,31,3,297,77708.79,0,0.0,0,4981.68
1000071997,Categoria C1,commodity,35011,Las Palmas,True,False,True,3410.04,1,True,2021-03-05,2025-02-07,5,5,1,5,437.0,0,0.0,0,0.0
1000081549,Categoria C1,commodity,38260,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2022-03-28,2025-10-15,11,11,2,26,3023.09,0,0.0,0,0.0
22540,Categoria C1,commodity,38679,Sta.Cruz Tenerife,True,False,True,4546.72,1,True,2021-03-01,2025-12-10,19,19,3,126,9847.92,0,0.0,0,178.13
1000100304,Categoria C1,commodity,35510,Las Palmas,True,False,True,2223.12,1,True,2024-02-06,2024-02-06,1,1,1,6,426.98,0,0.0,0,0.0
22737,Categoria T1,technical,35600,Las Palmas,True,False,False,0.0,0,True,2021-03-19,2025-05-26,13,12,1,39,11592.79,0,0.0,1,0.0
1000077462,Categoria C1,commodity,35420,Las Palmas,True,False,True,2223.12,1,True,2021-03-15,2025-09-19,9,9,3,130,11315.12,0,0.0,0,1277.35
1000077462,Categoria C2,commodity,35420,Las Palmas,True,False,True,10333.74,2,True,2021-10-04,2025-12-09,9,9,1,204,6596.2,0,0.0,0,0.0
1000082477,Categoria C1,commodity,38440,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2022-05-13,2025-12-18,31,31,3,180,18253.57,0,0.0,0,1271.82
1000100513,Categoria T1,technical,35006,Las Palmas,True,False,False,0.0,0,True,2024-02-07,2025-09-25,8,8,2,42,32230.56,0,0.0,0,0.0
1000100645,Categoria C1,commodity,35003,Las Palmas,True,False,True,3410.04,1,True,2024-02-07,2024-09-23,2,2,2,30,2675.84,0,0.0,0,0.0
2426,Categoria C1,commodity,38410,Sta.Cruz Tenerife,True,False,True,4546.72,1,True,2021-02-11,2025-12-12,19,19,3,150,10738.98,0,0.0,0,615.63
20647,Categoria T1,technical,35010,Las Palmas,True,False,False,0.0,0,True,2024-02-08,2024-08-07,3,3,2,7,2852.5,0,0.0,0,0.0
1000076117,Categoria T1,technical,35250,Las Palmas,True,False,False,0.0,0,True,2021-01-15,2025-10-30,37,37,2,326,94668.11,0,0.0,0,9559.89
1000078761,Categoria T1,technical,35110,Las Palmas,True,False,False,0.0,0,True,2021-11-08,2025-10-30,20,20,7,41,21463.88,0,0.0,0,1331.39
1000082565,Categoria C1,commodity,38660,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2022-06-09,2025-12-04,8,8,1,48,5505.37,0,0.0,0,0.0
1000066316,Categoria T1,technical,35509,Las Palmas,True,False,False,0.0,0,True,2021-03-16,2025-10-14,31,31,2,112,29078.16,0,0.0,0,526.99
1000100638,Categoria T1,technical,38350,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2024-02-09,2025-03-13,3,3,1,10,2978.95,0,0.0,0,0.0
11516,Categoria C1,commodity,38008,Sta.Cruz Tenerife,True,False,True,1802.36,1,True,2021-05-17,2025-11-14,7,7,3,35,3037.04,0,0.0,0,0.0
39031,Categoria T1,technical,38650,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2021-02-23,2025-02-20,5,5,1,17,13987.01,0,0.0,0,0.0
1000080522,Categoria C1,commodity,38631,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-03-05,2025-10-27,17,17,4,99,8166.77,0,0.0,0,554.28
2406,Categoria C1,commodity,38003,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-03-10,2025-11-18,12,12,2,46,3733.59,0,0.0,0,0.0
1000080103,Categoria C1,commodity,35211,Las Palmas,True,False,True,3410.04,1,True,2021-02-10,2025-12-19,16,16,3,153,10732.0,0,0.0,0,672.91
1000080103,Categoria C2,commodity,35211,Las Palmas,True,False,True,12764.1,2,True,2021-02-08,2025-12-19,24,24,1,300,9516.31,0,0.0,0,378.31
2372,Categoria C1,commodity,38300,Sta.Cruz Tenerife,True,False,True,1802.36,1,True,2021-06-11,2025-09-05,7,7,3,27,2924.27,0,0.0,0,342.01
42287,Categoria C2,commodity,38380,Sta.Cruz Tenerife,True,False,True,7771.5,2,True,2022-06-01,2025-11-11,12,12,1,144,5240.76,0,0.0,0,463.02
1000100331,Categoria C2,commodity,35007,Las Palmas,True,False,True,1086.44,2,True,2023-07-06,2025-12-04,13,13,2,156,7135.93,0,0.0,0,0.0
27400,Categoria T1,technical,38670,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2021-03-22,2025-08-12,15,15,5,28,18472.43,0,0.0,0,2262.19
9810,Categoria C1,commodity,35500,Las Palmas,True,False,True,3410.04,1,True,2021-02-10,2025-10-15,14,14,3,111,7465.3,0,0.0,0,410.4
9810,Categoria C2,commodity,35500,Las Palmas,True,False,True,1667.34,2,True,2021-02-10,2025-06-20,9,9,1,108,3986.97,0,0.0,0,436.55
20425,Categoria C1,commodity,38600,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-01-25,2025-09-30,14,14,3,67,5284.42,0,0.0,0,410.4
34537,Categoria T1,technical,38400,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2021-04-15,2025-12-01,22,22,4,162,55344.85,0,0.0,0,0.0
39417,Categoria C1,commodity,38400,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-04-09,2025-12-04,31,31,4,165,14933.11,0,0.0,0,0.0
1000080702,Categoria C1,commodity,38626,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-01-20,2025-11-17,26,26,3,149,12538.14,0,0.0,0,422.77
23817,Categoria C1,commodity,35300,Las Palmas,True,False,True,2223.12,1,True,2021-02-19,2025-07-10,8,8,2,28,2759.92,0,0.0,0,0.0
26926,Categoria C1,commodity,38760,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2023-07-27,2025-10-20,9,9,3,157,13075.89,0,0.0,0,0.0
1000082648,Categoria C1,commodity,38003,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2022-10-10,2025-10-09,12,12,3,71,5971.86,0,0.0,0,0.0
2309,Categoria C2,commodity,38003,Sta.Cruz Tenerife,True,False,True,12183.2,2,True,2021-07-27,2025-09-26,11,11,2,100,5108.34,0,0.0,0,0.0
18747,Categoria T1,technical,38686,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2021-10-25,2025-11-24,9,9,3,24,9085.66,0,0.0,0,0.0
24217,Categoria C1,commodity,38005,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-02-22,2025-09-16,14,14,3,25,2393.91,0,0.0,0,0.0
1000078475,Categoria T1,technical,38005,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2021-03-17,2025-12-01,16,16,6,38,14862.17,0,0.0,0,1409.83
1000058696,Categoria C1,commodity,38003,Sta.Cruz Tenerife,True,False,True,4546.72,1,True,2021-02-26,2025-12-04,27,27,3,146,16652.05,0,0.0,0,1349.38
1000078439,Categoria C1,commodity,38611,Sta.Cruz Tenerife,True,False,True,1802.36,1,True,2021-05-24,2025-12-09,12,12,3,94,7903.49,0,0.0,0,0.0
1000080760,Categoria C1,commodity,38650,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-04-17,2025-11-10,26,26,3,76,8522.49,0,0.0,0,223.28
1000082112,Categoria C1,commodity,38300,Sta.Cruz Tenerife,True,False,True,1802.36,1,True,2021-05-13,2025-09-16,7,7,2,7,811.6,0,0.0,0,0.0
2373,Categoria T1,technical,38005,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2021-03-17,2025-01-27,14,14,1,78,21709.82,0,0.0,0,0.0
20140,Categoria C1,commodity,38108,Sta.Cruz Tenerife,True,False,True,4546.72,1,True,2022-02-26,2025-01-21,4,4,1,16,947.91,0,0.0,0,0.0
41551,Categoria C1,commodity,38750,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-02-09,2024-02-27,5,5,4,20,2388.66,0,0.0,0,0.0
38739,Categoria C1,commodity,35138,Las Palmas,True,False,True,2223.12,1,True,2021-02-08,2025-09-22,12,12,3,118,11625.13,0,0.0,0,0.0
1000076935,Categoria C1,commodity,38683,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-08-09,2025-06-05,7,7,1,42,2947.72,0,0.0,0,0.0
23112,Categoria C1,commodity,38010,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-01-12,2025-12-12,16,16,3,86,8944.57,0,0.0,0,1215.49
26898,Categoria C2,commodity,38204,Sta.Cruz Tenerife,True,False,True,33855.48,2,True,2021-01-11,2025-11-11,44,43,1,1369,48961.36,0,0.0,1,4635.87
27995,Categoria T1,technical,35110,Las Palmas,True,False,False,0.0,0,True,2024-02-29,2025-06-05,9,9,1,100,45491.66,0,0.0,0,4517.55
1000072074,Categoria C1,commodity,38684,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-06-28,2025-12-01,9,9,3,56,5668.04,0,0.0,0,0.0
1000100929,Categoria C1,commodity,38687,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2024-03-01,2025-09-11,8,8,3,31,3976.49,0,0.0,0,0.0
2387,Categoria C1,commodity,38201,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-08-25,2025-11-06,6,6,1,35,2466.16,0,0.0,0,355.82
9401,Categoria C1,commodity,38201,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-12-24,2025-12-16,5,5,2,16,2066.65,0,0.0,0,573.36
10052,Categoria T1,technical,38530,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2023-06-13,2025-06-12,7,7,2,17,13165.11,0,0.0,0,1516.15
1000080678,Categoria C1,commodity,38003,Sta.Cruz Tenerife,True,False,True,4546.72,1,True,2021-02-12,2025-10-03,22,22,3,197,14786.58,0,0.0,0,900.33
2348,Categoria C1,commodity,38410,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-03-01,2025-11-20,9,9,2,125,7419.86,0,0.0,0,1671.52
2426,Categoria C2,commodity,38410,Sta.Cruz Tenerife,True,False,True,29965.02,2,True,2021-01-14,2025-10-30,24,23,2,255,11497.02,0,0.0,1,463.02
9222,Categoria C1,commodity,35400,Las Palmas,True,False,True,3410.04,1,True,2021-08-13,2025-09-05,9,9,2,52,3808.42,0,0.0,0,577.82
28043,Categoria C1,commodity,38108,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-01-27,2025-11-19,33,33,3,203,21097.6,0,0.0,0,1880.21
20614,Categoria C2,commodity,38005,Sta.Cruz Tenerife,True,False,True,24787.16,2,True,2021-01-12,2025-11-13,22,22,2,300,12381.69,0,0.0,0,3139.11
1000079934,Categoria C1,commodity,38760,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-06-03,2024-03-07,3,3,2,32,2979.61,0,0.0,0,797.12
1000080992,Categoria C1,commodity,38006,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-05-10,2025-09-12,11,11,3,17,1895.78,0,0.0,0,177.91
1000081634,Categoria C1,commodity,38003,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-05-20,2025-10-08,9,9,3,21,3294.56,0,0.0,0,399.85
1000079009,Categoria C1,commodity,38670,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-01-20,2025-05-09,7,7,4,36,4001.64,0,0.0,0,183.22
1000080959,Categoria C1,commodity,38370,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-01-21,2025-09-17,16,16,3,95,7692.68,0,0.0,0,589.42
7881,Categoria C1,commodity,35011,Las Palmas,True,False,True,4546.72,1,True,2021-01-08,2025-07-31,17,17,3,108,8779.29,0,0.0,0,879.2
42022,Categoria C1,commodity,35002,Las Palmas,True,False,True,3410.04,1,True,2021-06-08,2025-10-10,20,20,3,41,4904.48,0,0.0,0,415.52
1000072466,Categoria C1,commodity,35620,Las Palmas,True,False,True,2223.12,1,True,2023-06-07,2025-11-06,14,14,3,136,10689.35,0,0.0,0,2150.21
1000077876,Categoria C1,commodity,38500,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-01-12,2025-09-17,21,21,5,91,11205.6,0,0.0,0,986.71
1000081894,Categoria C1,commodity,35110,Las Palmas,True,False,True,3410.04,1,True,2023-09-25,2025-12-04,7,7,3,95,8283.0,0,0.0,0,1290.07
1000082721,Categoria C1,commodity,35002,Las Palmas,True,False,True,4546.72,1,True,2023-08-02,2025-05-13,8,8,4,86,7379.29,0,0.0,0,1290.07
1000100930,Categoria C2,commodity,38004,Sta.Cruz Tenerife,True,False,True,10004.04,2,True,2024-03-11,2025-12-04,15,15,2,324,15201.65,0,0.0,0,2568.62
1000081781,Categoria C1,commodity,38760,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-03-01,2025-11-13,22,22,3,149,11948.53,0,0.0,0,426.98
1000082722,Categoria T1,technical,38003,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2024-03-12,2025-05-26,3,3,1,30,13733.33,0,0.0,0,4517.55
2373,Categoria C1,commodity,38005,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-04-21,2025-10-06,7,7,2,77,6737.69,0,0.0,0,1290.07
11577,Categoria C1,commodity,38002,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-02-09,2025-12-18,19,19,5,205,18345.96,0,0.0,0,1290.07
1000070638,Categoria C2,commodity,35400,Las Palmas,True,False,True,6424.44,2,True,2021-07-20,2025-07-24,9,9,2,204,8604.51,0,0.0,0,926.02
36249,Categoria T1,technical,35002,Las Palmas,True,False,False,0.0,0,True,2023-04-21,2025-10-31,10,10,2,43,33751.59,0,0.0,0,8006.87
1000082616,Categoria C2,commodity,38003,Sta.Cruz Tenerife,True,False,True,1667.34,2,True,2022-10-18,2025-09-05,9,9,1,108,3906.92,0,0.0,0,463.02
2297,Categoria C1,commodity,38390,Sta.Cruz Tenerife,True,False,True,1802.36,1,True,2021-03-12,2025-06-02,9,9,2,17,1582.45,0,0.0,0,272.18
1000046792,Categoria C1,commodity,38004,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-06-24,2025-10-13,10,10,2,27,3683.97,0,0.0,0,286.68
1000071481,Categoria C1,commodity,35003,Las Palmas,True,False,True,2223.12,1,True,2021-01-18,2025-02-21,9,9,3,132,9399.65,0,0.0,0,0.0
21738,Categoria C1,commodity,38650,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-03-10,2025-12-12,21,21,4,132,10209.42,0,0.0,0,465.85
28632,Categoria C1,commodity,38430,Sta.Cruz Tenerife,True,False,True,5683.4,1,True,2021-03-10,2025-11-05,18,18,3,167,14354.2,0,0.0,0,0.0
1000082759,Categoria C1,commodity,38202,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2022-12-19,2025-07-04,6,6,3,87,6236.6,0,0.0,0,0.0
1000082759,Categoria C2,commodity,38202,Sta.Cruz Tenerife,True,False,True,38656.54,2,True,2022-12-19,2025-11-25,13,13,1,216,7561.51,0,0.0,0,0.0
42821,Categoria C1,commodity,35411,Las Palmas,True,False,True,3410.04,1,True,2024-03-20,2025-04-28,3,3,1,26,2783.12,0,0.0,0,0.0
2305,Categoria C1,commodity,38430,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-02-10,2025-12-02,26,26,3,198,13614.49,0,0.0,0,0.0
28675,Categoria C1,commodity,35007,Las Palmas,True,False,True,2223.12,1,True,2021-04-26,2024-03-21,5,5,2,75,6287.57,0,0.0,0,0.0
1000068890,Categoria C1,commodity,35500,Las Palmas,True,False,True,5683.4,1,True,2021-03-25,2025-12-09,18,18,4,179,10652.92,0,0.0,0,0.0
1000082146,Categoria C1,commodity,35100,Las Palmas,True,False,True,2223.12,1,True,2021-06-08,2025-12-22,3,3,4,14,1790.39,0,0.0,0,0.0
1000058223,Categoria C2,commodity,38107,Sta.Cruz Tenerife,True,False,True,34034.46,2,True,2021-01-28,2025-02-18,9,9,2,102,3868.28,0,0.0,0,0.0
1000100331,Categoria C1,commodity,35007,Las Palmas,True,False,True,2223.12,1,True,2024-03-22,2025-01-20,3,3,2,40,3113.88,0,0.0,0,0.0
40320,Categoria C1,commodity,35110,Las Palmas,True,False,True,4546.72,1,True,2023-06-30,2025-07-14,7,7,4,90,7830.57,0,0.0,0,0.0
40320,Categoria C2,commodity,35110,Las Palmas,True,False,True,20717.72,2,True,2021-01-04,2025-10-03,26,29,2,357,15510.12,0,0.0,0,0.0
5802,Categoria C1,commodity,38550,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-02-03,2025-06-27,7,8,2,105,5984.55,0,0.0,1,0.0
40995,Categoria C1,commodity,35100,Las Palmas,True,False,True,3410.04,1,True,2021-02-09,2025-10-15,22,22,3,86,10062.64,0,0.0,0,509.31
1895,Categoria C1,commodity,35002,Las Palmas,True,False,True,2223.12,1,True,2021-01-05,2025-12-04,15,15,2,59,4842.67,0,0.0,0,355.82
34871,Categoria C1,commodity,38400,Sta.Cruz Tenerife,True,False,True,1802.36,1,True,2021-02-23,2025-10-28,10,10,2,48,3968.99,0,0.0,0,0.0
2392,Categoria C2,commodity,38410,Sta.Cruz Tenerife,True,False,True,5711.66,2,True,2021-10-05,2025-10-20,6,6,2,66,3151.82,0,0.0,0,0.0
2392,Categoria T1,technical,38410,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2021-06-11,2025-10-29,17,17,2,24,15523.11,0,0.0,0,0.0
26926,Categoria T1,technical,38760,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2021-05-04,2025-11-26,18,18,2,84,37818.44,0,0.0,0,0.0
2432,Categoria C1,commodity,38007,Sta.Cruz Tenerife,True,False,True,1802.36,1,True,2021-01-12,2025-02-10,9,9,2,29,3960.53,0,0.0,0,0.0
33575,Categoria T1,technical,35019,Las Palmas,True,False,False,0.0,0,True,2021-03-23,2025-07-08,15,15,1,14,4619.41,0,0.0,2,335.92
42287,Categoria C1,commodity,38380,Sta.Cruz Tenerife,True,False,True,4546.72,1,True,2022-06-14,2025-11-11,15,15,3,89,6570.21,0,0.0,0,426.98
1000080095,Categoria C1,commodity,38430,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-03-24,2025-09-04,14,14,1,81,9245.37,0,0.0,0,0.0
35615,Categoria C1,commodity,38420,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-03-12,2025-08-21,8,8,3,75,6491.57,0,0.0,0,0.0
1000041870,Categoria T1,technical,35018,Las Palmas,True,False,False,0.0,0,True,2021-06-09,2025-06-10,14,15,6,110,50246.94,0,0.0,0,0.0
1000082240,Categoria C1,commodity,38330,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-09-17,2025-12-18,12,12,4,79,6665.78,0,0.0,0,426.98
1000100366,Categoria C1,commodity,38003,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2023-07-19,2025-04-08,5,5,3,18,1558.41,0,0.0,0,0.0
9447,Categoria C1,commodity,35320,Las Palmas,True,False,True,3410.04,1,True,2022-09-21,2025-09-12,7,7,1,50,3414.38,0,0.0,0,0.0
18749,Categoria C1,commodity,38390,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2021-06-07,2025-09-17,8,8,3,105,10005.55,0,0.0,0,0.0
1000078475,Categoria C1,commodity,38005,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2022-02-26,2025-06-06,8,8,1,47,3228.97,0,0.0,0,0.0
1000079278,Categoria C1,commodity,35002,Las Palmas,True,False,True,4546.72,1,True,2021-01-05,2025-12-26,15,15,2,16,2298.08,0,0.0,0,0.0
1000081145,Categoria C1,commodity,38611,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-02-19,2025-10-15,25,25,4,94,9391.51,0,0.0,0,0.0
1000082578,Categoria C1,commodity,38400,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2022-07-26,2025-06-24,7,7,4,19,2239.69,0,0.0,0,0.0
1000082721,Categoria C2,commodity,35002,Las Palmas,True,False,True,7771.5,2,True,2022-11-14,2025-11-19,14,14,2,267,11076.59,0,0.0,0,0.0
2370,Categoria C2,commodity,38009,Sta.Cruz Tenerife,True,False,True,1667.34,2,True,2021-04-20,2025-10-09,13,13,2,120,5549.78,0,0.0,1,928.78
1000081952,Categoria C1,commodity,38356,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-02-17,2025-07-17,9,9,1,48,3440.24,0,0.0,0,0.0
1000100375,Categoria T1,technical,38005,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2023-07-24,2025-09-26,10,10,3,18,9093.88,0,0.0,0,0.0
1000075540,Categoria C1,commodity,35260,Las Palmas,True,False,True,3410.04,1,True,2024-04-16,2024-04-16,1,1,1,10,860.05,0,0.0,0,0.0
28254,Categoria C1,commodity,35018,Las Palmas,True,False,True,5683.4,1,True,2022-12-13,2024-04-17,2,2,3,6,603.83,0,0.0,0,0.0
1000078674,Categoria T1,technical,35508,Las Palmas,True,False,False,0.0,0,True,2021-10-27,2024-04-17,3,3,3,13,5266.31,0,0.0,0,0.0
1000082616,Categoria C1,commodity,38003,Sta.Cruz Tenerife,True,False,True,3410.04,1,True,2022-07-22,2025-11-20,8,8,3,41,4383.6,0,0.0,0,0.0
1000100624,Categoria C1,commodity,38004,Sta.Cruz Tenerife,True,False,True,5683.4,1,True,2024-04-17,2025-08-01,6,6,3,65,5730.47,0,0.0,0,0.0
1000100624,Categoria C2,commodity,38004,Sta.Cruz Tenerife,True,False,True,2778.9,2,True,2024-04-17,2025-08-07,8,8,2,120,6274.99,0,0.0,0,0.0
1000075835,Categoria C1,commodity,35006,Las Palmas,True,False,True,1802.36,1,True,2021-03-18,2025-08-18,15,15,1,17,2403.55,0,0.0,0,143.34
1000081979,Categoria C1,commodity,35200,Las Palmas,True,False,True,3410.04,1,True,2021-03-17,2025-10-31,20,21,2,152,10152.74,0,0.0,0,0.0
1000082218,Categoria C1,commodity,35500,Las Palmas,True,False,True,3410.04,1,True,2022-02-19,2025-10-14,14,14,2,67,7531.02,0,0.0,0,0.0
1000100159,Categoria C1,commodity,38203,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2023-02-27,2024-10-08,8,8,2,24,2799.56,0,0.0,0,0.0
40320,Categoria T1,technical,35110,Las Palmas,True,False,False,0.0,0,True,2024-04-19,2025-09-05,3,3,1,30,13642.99,0,0.0,0,0.0
8206,Categoria C1,commodity,38430,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-02-09,2025-09-12,10,10,4,49,5276.02,0,0.0,0,0.0
1000041716,Categoria C1,commodity,38660,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-01-26,2025-11-24,14,14,2,76,8532.06,0,0.0,0,661.35
1000101022,Categoria C1,commodity,35460,Las Palmas,True,False,True,3410.04,1,True,2024-04-19,2024-04-19,1,1,1,2,177.91,0,0.0,0,0.0
2358,Categoria C1,commodity,38650,Sta.Cruz Tenerife,True,False,True,2223.12,1,True,2021-03-23,2025-02-12,7,7,1,21,2812.78,0,0.0,0,0.0
1000081673,Categoria T1,technical,35006,Las Palmas,True,False,False,0.0,0,True,2021-05-10,2025-09-05,21,21,5,46,17112.45,0,0.0,0,0.0
1000081960,Categoria T1,technical,38006,Sta.Cruz Tenerife,True,False,False,0.0,0,True,2021-05-27,2025-10-10,13,13,2,46,13148.86,0,0.0,0,1994.12
1000082413,Categoria C1,commodity,35012,Las Palmas,True,False,True,3410.04,1,True,2022-02-15,2024-04-22,2,2,2,15,1327.53,0,0.0,0,0.0
7422,Categoria T1,technical,35002,Las Palmas,True,False,False,0.0,0,True,2021-02-10,2025-06-11,11,11,4,35,10606.98,0,0.0,0,0.0
