client_id,family,n_purchases,first_purchase_date,last_purchase_date,days_since_last_purchase,mean_ipt,median_ipt,std_ipt,cv_ipt,total_units,total_value,avg_units_per_purchase,avg_value_per_purchase,units_3m,units_6m,usage_type,expected_next_purchase_date,expected_next_purchase_days,delay_days,volume_change_3m_vs_6m,anomaly_frequency_drop,anomaly_volume_drop,anomaly_total_disappearance,anomaly_significant_delay,total_anomalies,risk_level,priority,churn_probability
2242,Familia T1,3,2021-02-22,2022-09-29,1318,292.0,292.0,72.0,0.2465753424657534,40,8952.86,13.333333333333334,2984.286666666667,0,0,PUNTUAL,2023-07-18 00:00:00.000000,292.0,1026,0.0,True,False,True,True,3,ROJO,1,0.625
2242,Familia T2,3,2021-09-30,2022-09-29,1318,182.0,182.0,182.0,1.0,13,5173.209999999999,4.333333333333333,1724.403333333333,0,0,PUNTUAL,2023-03-30 00:00:00.000000,182.0,1136,0.0,True,False,True,True,3,ROJO,1,0.625
2246,Familia T1,10,2021-02-12,2025-10-30,191,191.22222222222223,153.0,173.51450645585024,0.9073971865791122,31,9231.720000000001,3.1,923.1720000000001,0,0,PUNTUAL,2026-05-09 05:20:00.000000,191.22222222222223,0,0.0,False,False,False,False,0,VERDE,4,0.0
2246,Familia T2,2,2021-05-12,2022-10-25,1292,531.0,531.0,0.0,0.0,2,961.0,1.0,480.5,0,0,PUNTUAL,2024-04-08 00:00:00.000000,531.0,761,0.0,True,False,True,True,3,ROJO,1,0.625
2309,Familia T1,7,2024-01-22,2025-12-10,150,114.66666666666667,44.0,131.0682604175736,1.143037154804421,8,3050.0199999999995,1.1428571428571428,435.7171428571428,0,1,PUNTUAL,2026-04-03 16:00:00.000000,114.66666666666667,35,-99.99990000010001,False,True,False,False,1,AMARILLO,3,0.4960371639772453
2309,Familia T2,2,2024-09-12,2024-09-16,600,4.0,4.0,0.0,0.0,4,972.77,2.0,486.385,0,0,SISTEMATICO,2024-09-20 00:00:00.000000,4.0,596,0.0,True,False,True,True,3,ROJO,1,0.625
2335,Familia T1,2,2021-01-29,2021-10-20,1662,264.0,264.0,0.0,0.0,2,639.5,1.0,319.75,0,0,PUNTUAL,2022-07-11 00:00:00.000000,264.0,1398,0.0,True,False,True,True,3,ROJO,1,0.625
2358,Familia T1,3,2021-07-19,2025-07-23,290,732.5,732.5,11.5,0.015699658703071672,4,1334.34,1.3333333333333333,444.78,0,0,PUNTUAL,2027-07-25 12:00:00.000000,732.5,-442,0.0,False,False,False,False,0,VERDE,4,0.0
2358,Familia T2,7,2021-07-19,2025-02-12,451,217.33333333333334,188.0,133.61470311641938,0.6147915787565309,8,4218.75,1.1428571428571428,602.6785714285714,0,0,PUNTUAL,2025-09-17 08:00:00.000000,217.33333333333334,234,0.0,True,False,False,False,1,AMARILLO,3,0.47500000000000003
2370,Familia T1,5,2022-04-04,2024-10-03,583,228.25,231.0,132.03100961516577,0.5784491111288752,9,2618.07,1.8,523.614,0,0,PUNTUAL,2025-05-19 06:00:00.000000,228.25,355,0.0,True,False,True,True,3,ROJO,1,0.625
2370,Familia T2,5,2022-04-04,2024-10-03,583,228.25,231.0,132.03100961516577,0.5784491111288752,8,3741.7799999999997,1.6,748.356,0,0,PUNTUAL,2025-05-19 06:00:00.000000,228.25,355,0.0,True,False,True,True,3,ROJO,1,0.625
2373,Familia T1,14,2021-03-17,2025-01-27,467,108.61538461538461,114.0,53.7136832037574,0.4945310776549902,78,21709.819999999996,5.571428571428571,1550.7014285714283,0,0,PUNTUAL,2025-05-15 14:46:09.230769,108.61538461538461,359,0.0,True,False,True,True,3,ROJO,1,0.625
2384,Familia T1,3,2022-05-27,2023-08-25,988,227.5,227.5,10.5,0.046153846153846156,5,1528.67,1.6666666666666667,509.5566666666667,0,0,PUNTUAL,2024-04-08 12:00:00.000000,227.5,761,0.0,True,False,True,True,3,ROJO,1,0.625
2384,Familia T2,3,2022-05-27,2023-08-25,988,227.5,227.5,10.5,0.046153846153846156,4,1950.03,1.3333333333333333,650.01,0,0,PUNTUAL,2024-04-08 12:00:00.000000,227.5,761,0.0,True,False,True,True,3,ROJO,1,0.625
2392,Familia T1,7,2022-02-14,2025-05-29,345,200.0,210.0,79.87281556741735,0.3993640778370867,7,5435.05,1.0,776.4357142857143,0,0,PUNTUAL,2025-12-15 00:00:00.000000,200.0,145,0.0,True,False,False,False,1,AMARILLO,3,0.3635572139303483
2392,Familia T2,16,2021-06-11,2025-10-29,192,106.73333333333333,110.0,37.85844981271978,0.35470127869506357,17,10088.06,1.0625,630.50375,0,0,PUNTUAL,2026-02-12 17:36:00.000000,106.73333333333333,85,0.0,True,False,False,True,2,NARANJA,2,0.46559405940594056
2426,Familia T1,2,2021-03-01,2025-12-02,158,1737.0,1737.0,0.0,0.0,6,1624.5700000000002,3.0,812.2850000000001,0,3,PUNTUAL,2030-09-04 00:00:00.000000,1737.0,-1579,-99.99996666667778,False,True,False,False,1,AMARILLO,3,0.3749999000000333
2545,Familia T1,3,2023-04-17,2025-01-29,465,326.5,326.5,61.5,0.1883614088820827,9,2721.29,3.0,907.0966666666667,0,0,PUNTUAL,2025-12-21 12:00:00.000000,326.5,139,0.0,False,False,False,True,1,NARANJA,2,0.24477099236641225
2555,Familia T1,6,2021-06-21,2025-12-02,158,325.0,327.0,260.0253833763158,0.8000781026963563,24,6587.11,4.0,1097.8516666666667,0,3,PUNTUAL,2026-10-23 00:00:00.000000,325.0,-167,-99.99996666667778,False,True,False,False,1,AMARILLO,3,0.3749999000000333
2555,Familia T2,7,2021-06-21,2025-12-02,158,270.8333333333333,272.0,179.36407729035994,0.6622673623028675,21,9330.24,3.0,1332.8914285714286,0,3,PUNTUAL,2026-08-29 20:00:00.000000,270.8333333333333,-113,-99.99996666667778,False,True,False,False,1,AMARILLO,3,0.3749999000000333
2562,Familia T1,2,2023-11-24,2023-11-24,897,0.0,0.0,0.0,0.0,3,918.73,1.5,459.365,0,0,PUNTUAL,2023-11-24 00:00:00.000000,0.0,897,0.0,True,False,True,True,3,ROJO,1,0.625
2595,Familia T1,4,2021-03-24,2025-03-18,417,485.0,508.0,385.3215107759579,0.7944773418060987,17,4795.23,4.25,1198.8075,0,0,PUNTUAL,2026-07-16 00:00:00.000000,485.0,-68,0.0,False,False,False,False,0,VERDE,4,0.0
2595,Familia T2,3,2021-03-24,2025-03-18,417,727.5,727.5,219.5,0.3017182130584192,10,4311.0599999999995,3.3333333333333335,1437.0199999999998,0,0,PUNTUAL,2027-03-15 12:00:00.000000,727.5,-310,0.0,False,False,False,False,0,VERDE,4,0.0
2667,Familia T1,2,2025-05-21,2025-09-02,249,104.0,104.0,0.0,0.0,16,4385.76,8.0,2192.88,0,0,SISTEMATICO,2025-12-15 00:00:00.000000,104.0,145,0.0,True,False,True,True,3,ROJO,1,0.625
2698,Familia T1,17,2021-01-08,2025-10-06,215,108.25,74.0,108.53369292528473,1.0026207198640622,38,9759.26,2.235294117647059,574.0741176470589,0,0,PUNTUAL,2026-01-22 06:00:00.000000,108.25,107,0.0,True,False,False,False,1,AMARILLO,3,0.4667620137299771
2698,Familia T2,13,2021-02-26,2025-10-06,215,140.25,91.0,145.39837516286073,1.03670855731095,17,6967.199999999999,1.3076923076923077,535.9384615384614,0,0,PUNTUAL,2026-02-23 06:00:00.000000,140.25,75,0.0,True,False,False,False,1,AMARILLO,3,0.28738938053097346
2759,Familia T1,3,2023-05-31,2025-04-04,400,337.0,337.0,327.0,0.9703264094955489,4,329.32000000000005,1.3333333333333333,109.77333333333335,0,0,PUNTUAL,2026-03-07 00:00:00.000000,337.0,63,0.0,False,False,False,False,0,AMARILLO,3,0.07455621301775149
2811,Familia T1,11,2021-01-04,2025-09-10,241,171.0,81.0,162.37980169959565,0.9495894836233664,52,30590.779999999995,4.7272727272727275,2780.9799999999996,0,0,PUNTUAL,2026-02-28 00:00:00.000000,171.0,70,0.0,False,False,False,False,0,AMARILLO,3,0.16279069767441862
2811,Familia T2,7,2022-02-15,2025-10-22,199,224.16666666666666,181.0,116.41222253507384,0.5193110298962402,63,22985.46,9.0,3283.637142857143,0,0,PUNTUAL,2026-06-03 04:00:00.000000,224.16666666666666,-25,0.0,False,False,False,False,0,VERDE,4,0.0
2858,Familia T1,2,2023-04-03,2025-02-07,456,676.0,676.0,0.0,0.0,10,3187.45,5.0,1593.725,0,0,PUNTUAL,2026-12-15 00:00:00.000000,676.0,-220,0.0,False,False,False,False,0,VERDE,4,0.0
2861,Familia T1,26,2021-04-01,2025-12-11,149,68.6,29.0,79.43802615876102,1.1579887195154668,61,15367.73,2.3461538461538463,591.0665384615385,0,2,PUNTUAL,2026-02-17 14:24:00.000000,68.6,81,-99.999950000025,True,True,False,False,2,NARANJA,2,0.849999850000075
2861,Familia T2,10,2022-02-16,2024-03-18,782,84.55555555555556,62.0,87.1271243785145,1.0304127718878193,17,6776.540000000001,1.7,677.6540000000001,0,0,PUNTUAL,2024-06-10 13:20:00.000000,84.55555555555556,698,0.0,True,False,True,True,3,ROJO,1,0.625
2873,Familia T1,9,2021-04-15,2025-06-12,331,189.875,195.5,60.670086327612886,0.3195264586049395,9,7852.08,1.0,872.4533333333334,0,0,PUNTUAL,2025-12-18 21:00:00.000000,189.875,141,0.0,True,False,False,True,2,NARANJA,2,0.44548133595284867
2884,Familia T1,2,2025-11-14,2025-11-14,176,0.0,0.0,0.0,0.0,4,2252.7599999999998,2.0,1126.3799999999999,0,4,PUNTUAL,2025-11-14 00:00:00.000000,0.0,176,-99.99997500000624,True,True,True,True,4,ROJO,1,0.99
2887,Familia T1,11,2021-04-15,2024-09-09,607,124.3,82.5,75.98559073929741,0.6113080509999792,108,28140.280000000002,9.818181818181818,2558.207272727273,0,0,PUNTUAL,2025-01-11 07:12:00.000000,124.3,483,0.0,True,False,True,True,3,ROJO,1,0.625
2887,Familia T2,14,2021-04-09,2025-06-25,318,118.3076923076923,77.0,105.82597079485997,0.8944978025573339,84,35402.899999999994,6.0,2528.778571428571,0,0,PUNTUAL,2025-10-21 07:23:04.615385,118.3076923076923,200,0.0,True,False,True,False,2,ROJO,1,0.55
2965,Familia T1,15,2021-06-25,2024-01-24,836,67.35714285714286,11.5,95.9178272889703,1.4240186447991348,31,12237.87,2.066666666666667,815.8580000000001,0,0,PUNTUAL,2024-03-31 08:34:17.142857,67.35714285714286,769,0.0,True,False,True,True,3,ROJO,1,0.625
2973,Familia T1,5,2024-04-03,2024-12-02,523,60.75,41.0,58.186660842498945,0.9578051167489539,7,3619.7700000000004,1.4,723.9540000000001,0,0,PUNTUAL,2025-01-31 18:00:00.000000,60.75,462,0.0,True,False,True,True,3,ROJO,1,0.625
2973,Familia T2,5,2024-04-03,2024-12-02,523,60.75,44.0,58.699978705277225,0.9662547935025058,6,3047.3099999999995,1.2,609.4619999999999,0,0,PUNTUAL,2025-01-31 18:00:00.000000,60.75,462,0.0,True,False,True,True,3,ROJO,1,0.625
2975,Familia T1,50,2021-02-23,2025-09-16,235,34.0,23.0,43.577751297689346,1.2816985675790984,83,30406.920000000002,1.66,608.1384,0,0,PUNTUAL,2025-10-20 00:00:00.000000,34.0,201,0.0,True,False,True,True,3,ROJO,1,0.625
2975,Familia T2,42,2021-02-01,2025-11-17,173,42.68292682926829,31.0,35.855699294832824,0.840047812050369,99,37681.57000000001,2.357142857142857,897.1802380952382,0,2,PUNTUAL,2025-12-29 16:23:24.878049,42.68292682926829,130,-99.999950000025,True,True,True,True,4,ROJO,1,0.99
2991,Familia T1,15,2021-02-17,2025-10-29,192,122.5,74.0,132.81498947246666,1.0842039956936054,62,18137.199999999997,4.133333333333334,1209.1466666666665,0,0,PUNTUAL,2026-02-28 12:00:00.000000,122.5,70,0.0,True,False,False,False,1,AMARILLO,3,0.3017206477732794
2995,Familia T1,6,2021-04-12,2025-05-19,355,299.6,382.0,178.82796201936654,0.5968890588096346,6,2755.04,1.0,459.17333333333335,0,0,PUNTUAL,2026-03-14 14:24:00.000000,299.6,56,0.0,False,False,False,False,0,AMARILLO,3,0.07451763140385895
2995,Familia T2,11,2021-04-12,2025-09-23,228,162.5,121.5,98.91435689524549,0.6087037347399722,13,7691.36,1.1818181818181819,699.2145454545454,0,0,PUNTUAL,2026-03-04 12:00:00.000000,162.5,66,0.0,False,False,False,False,0,AMARILLO,3,0.1614678899082569
3049,Familia T1,7,2021-11-17,2025-06-25,318,219.33333333333334,206.0,89.89376446055026,0.4098499899417185,12,10002.289999999999,1.7142857142857142,1428.8985714285714,0,0,PUNTUAL,2026-01-30 08:00:00.000000,219.33333333333334,99,0.0,False,False,False,False,0,AMARILLO,3,0.17972768532526476
3110,Familia T1,3,2022-01-25,2024-02-12,817,374.0,374.0,73.0,0.19518716577540107,15,4186.18,5.0,1395.3933333333334,0,0,PUNTUAL,2025-02-20 00:00:00.000000,374.0,443,0.0,True,False,True,True,3,ROJO,1,0.625
3217,Familia T1,3,2024-02-07,2025-10-31,190,316.0,316.0,91.0,0.2879746835443038,15,4340.05,5.0,1446.6833333333334,0,0,PUNTUAL,2026-09-12 00:00:00.000000,316.0,-126,0.0,False,False,False,False,0,VERDE,4,0.0
3239,Familia T1,6,2022-09-06,2022-09-30,1317,4.8,0.0,9.10823802938856,1.89754958945595,21,9127.72,3.5,1521.2866666666666,0,0,PUNTUAL,2022-10-04 19:12:00.000000,4.8,1312,0.0,True,False,True,True,3,ROJO,1,0.625
3300,Familia T1,4,2021-01-29,2022-03-23,1508,139.33333333333334,28.0,158.1567436297155,1.1350962461462835,5,4175.48,1.25,1043.87,0,0,PUNTUAL,2022-08-09 08:00:00.000000,139.33333333333334,1369,0.0,True,False,True,True,3,ROJO,1,0.625
3383,Familia T1,23,2021-05-25,2025-11-17,173,74.4090909090909,12.5,95.40995711850714,1.2822352208962475,41,17351.59,1.7826086956521738,754.4169565217392,0,2,PUNTUAL,2026-01-30 09:49:05.454545,74.4090909090909,99,-99.999950000025,True,True,False,False,2,NARANJA,2,0.849999850000075
3383,Familia T2,8,2021-05-25,2025-01-08,486,189.14285714285714,143.0,93.4351242787186,0.49399234890561194,13,5886.84,1.625,735.855,0,0,PUNTUAL,2025-07-16 03:25:42.857143,189.14285714285714,297,0.0,True,False,True,True,3,ROJO,1,0.625
3386,Familia T1,3,2021-12-21,2024-09-09,607,496.5,496.5,307.5,0.6193353474320241,3,2685.27,1.0,895.09,0,0,PUNTUAL,2026-01-18 12:00:00.000000,496.5,111,0.0,False,False,False,False,0,AMARILLO,3,0.0892462311557789
3478,Familia T2,2,2022-05-24,2022-05-24,1446,0.0,0.0,0.0,0.0,2,822.12,1.0,411.06,0,0,PUNTUAL,2022-05-24 00:00:00.000000,0.0,1446,0.0,True,False,True,True,3,ROJO,1,0.625
3503,Familia T1,3,2021-02-16,2023-11-29,892,508.0,508.0,416.0,0.8188976377952756,11,2928.81,3.6666666666666665,976.27,0,0,PUNTUAL,2025-04-20 00:00:00.000000,508.0,384,0.0,True,False,False,False,1,AMARILLO,3,0.37676817288801573
3503,Familia T2,2,2021-05-19,2023-11-29,892,924.0,924.0,0.0,0.0,7,3016.98,3.5,1508.49,0,0,PUNTUAL,2026-06-10 00:00:00.000000,924.0,-32,0.0,False,False,False,False,0,VERDE,4,0.0
3505,Familia T1,4,2021-07-20,2025-09-16,235,506.3333333333333,470.0,246.69864657557855,0.48722576677204454,9,2551.16,2.25,637.79,0,0,PUNTUAL,2027-02-04 08:00:00.000000,506.3333333333333,-271,0.0,False,False,False,False,0,VERDE,4,0.0
3505,Familia T2,5,2021-07-20,2025-09-16,235,379.75,319.0,286.5714352478279,0.7546318242207449,7,3195.36,1.4,639.072,0,0,PUNTUAL,2026-09-30 18:00:00.000000,379.75,-145,0.0,False,False,False,False,0,VERDE,4,0.0
3516,Familia T1,2,2021-05-14,2023-10-27,925,896.0,896.0,0.0,0.0,7,2001.6,3.5,1000.8,0,0,PUNTUAL,2026-04-10 00:00:00.000000,896.0,29,0.0,False,False,False,True,1,AMARILLO,3,0.0879319955406912
3545,Familia T1,6,2021-02-10,2025-10-20,201,342.6,308.0,332.265315674086,0.9698345466260537,6,3178.47,1.0,529.745,0,0,PUNTUAL,2026-09-27 14:24:00.000000,342.6,-141,0.0,False,False,False,False,0,VERDE,4,0.0
3607,Familia T1,12,2021-04-28,2025-11-25,165,152.0,120.0,88.2331621845829,0.5804813301617295,12,10511.03,1.0,875.9191666666667,0,1,PUNTUAL,2026-04-26 00:00:00.000000,152.0,13,-99.99990000010001,False,True,False,False,1,AMARILLO,3,0.4089866281048752
3688,Familia T1,4,2021-10-25,2024-01-10,850,269.0,217.0,243.65686254785984,0.9057875931147206,10,3247.8999999999996,2.5,811.9749999999999,0,0,PUNTUAL,2024-10-05 00:00:00.000000,269.0,581,0.0,True,False,True,True,3,ROJO,1,0.625
3688,Familia T2,4,2021-10-18,2022-10-27,1290,124.66666666666667,29.0,156.24837776935655,1.2533292334440365,4,1870.0,1.0,467.5,0,0,PUNTUAL,2023-02-28 16:00:00.000000,124.66666666666667,1165,0.0,True,False,True,True,3,ROJO,1,0.625
3698,Familia T1,2,2022-07-15,2025-02-03,460,934.0,934.0,0.0,0.0,12,3576.87,6.0,1788.435,0,0,PUNTUAL,2027-08-26 00:00:00.000000,934.0,-474,0.0,False,False,False,False,0,VERDE,4,0.0
3709,Familia T1,3,2021-04-14,2025-01-10,484,683.5,683.5,19.5,0.02852962692026335,13,6010.75,4.333333333333333,2003.5833333333333,0,0,PUNTUAL,2026-11-24 12:00:00.000000,683.5,-199,0.0,False,False,False,False,0,VERDE,4,0.0
3728,Familia T1,30,2021-02-23,2025-05-16,358,53.206896551724135,0.0,79.99973246090819,1.5035594564914696,143,80560.34000000001,4.766666666666667,2685.344666666667,0,0,PUNTUAL,2025-07-08 04:57:55.862069,53.206896551724135,305,0.0,True,False,True,True,3,ROJO,1,0.625
3728,Familia T2,16,2021-02-23,2025-01-20,474,95.13333333333334,0.0,131.13955247072573,1.3784816307364303,64,29218.359999999997,4.0,1826.1474999999998,0,0,PUNTUAL,2025-04-25 03:12:00.000000,95.13333333333334,379,0.0,True,False,True,True,3,ROJO,1,0.625
3745,Familia T2,7,2021-03-16,2025-02-14,449,238.5,143.0,183.99615032204704,0.7714723283943272,8,4250.52,1.1428571428571428,607.2171428571429,0,0,PUNTUAL,2025-10-10 12:00:00.000000,238.5,211,0.0,True,False,False,False,1,AMARILLO,3,0.4274008350730689
3760,Familia T1,6,2021-01-20,2024-11-05,550,277.0,158.0,227.23732087841557,0.8203513389112476,24,7953.55,4.0,1325.5916666666667,0,0,PUNTUAL,2025-08-09 00:00:00.000000,277.0,273,0.0,True,False,False,False,1,AMARILLO,3,0.4678057553956835
3760,Familia T2,8,2021-01-20,2024-11-05,550,197.85714285714286,230.0,149.27101773182187,0.7544383567673307,10,5292.9400000000005,1.25,661.6175000000001,0,0,PUNTUAL,2025-05-21 20:34:17.142857,197.85714285714286,352,0.0,True,False,True,True,3,ROJO,1,0.625
3776,Familia T2,2,2022-07-06,2023-03-01,1165,238.0,238.0,0.0,0.0,2,979.8,1.0,489.9,0,0,PUNTUAL,2023-10-25 00:00:00.000000,238.0,927,0.0,True,False,True,True,3,ROJO,1,0.625
3799,Familia T1,18,2021-01-08,2023-04-14,1121,48.588235294117645,28.0,63.1404213065463,1.2995001963817037,29,8420.42,1.6111111111111112,467.80111111111114,0,0,PUNTUAL,2023-06-01 14:07:03.529412,48.588235294117645,1073,0.0,True,False,True,True,3,ROJO,1,0.625
3799,Familia T2,4,2021-01-26,2023-04-14,1121,269.3333333333333,238.0,80.66942144056542,0.2995151786159607,4,1983.2800000000002,1.0,495.82000000000005,0,0,PUNTUAL,2024-01-08 08:00:00.000000,269.3333333333333,852,0.0,True,False,True,True,3,ROJO,1,0.625
3814,Familia T1,20,2021-01-18,2025-09-04,247,88.94736842105263,64.0,83.22542228266207,0.9356704280299286,51,14897.779999999999,2.55,744.8889999999999,0,0,PUNTUAL,2025-12-01 22:44:12.631579,88.94736842105263,158,0.0,True,False,True,False,2,ROJO,1,0.55
3814,Familia T2,21,2021-01-18,2025-09-04,247,84.5,52.0,80.72824784423356,0.955363879813415,40,18955.919999999995,1.9047619047619047,902.6628571428569,0,0,PUNTUAL,2025-11-27 12:00:00.000000,84.5,163,0.0,True,False,True,True,3,ROJO,1,0.625
3894,Familia T1,26,2021-01-07,2025-11-17,173,71.0,51.0,73.7433386822159,1.0386385729889565,35,11715.760000000002,1.3461538461538463,450.6061538461539,0,2,PUNTUAL,2026-01-27 00:00:00.000000,71.0,102,-99.999950000025,True,True,True,False,3,ROJO,1,0.924999850000075
3894,Familia T2,34,2021-01-26,2025-11-17,173,53.21212121212121,44.0,37.81354381039232,0.7106189896030447,43,18951.52,1.2647058823529411,557.3976470588235,0,1,PUNTUAL,2026-01-09 05:05:27.272727,53.21212121212121,120,-99.99990000010001,True,True,True,True,4,ROJO,1,0.99
3928,Familia T1,10,2021-05-26,2025-05-07,367,160.22222222222223,85.0,163.47257858924624,1.0202865515278892,95,23279.07,9.5,2327.907,0,0,PUNTUAL,2025-10-14 05:20:00.000000,160.22222222222223,207,0.0,True,False,True,False,2,ROJO,1,0.55
3937,Familia T1,2,2021-03-26,2021-06-30,1774,96.0,96.0,0.0,0.0,10,2253.17,5.0,1126.585,0,0,SISTEMATICO,2021-10-04 00:00:00.000000,96.0,1678,0.0,True,False,True,True,3,ROJO,1,0.625
4012,Familia T1,4,2021-02-09,2025-09-17,234,560.3333333333334,647.0,317.0639613004852,0.5658488303994381,8,2488.51,2.0,622.1275,0,0,PUNTUAL,2027-03-31 08:00:00.000000,560.3333333333334,-326,0.0,False,False,False,False,0,VERDE,4,0.0
4012,Familia T2,3,2021-03-11,2025-09-17,234,825.5,825.5,72.5,0.08782556026650515,5,2465.37,1.6666666666666667,821.79,0,0,PUNTUAL,2027-12-21 12:00:00.000000,825.5,-591,0.0,False,False,False,False,0,VERDE,4,0.0
4020,Familia T1,21,2021-02-08,2025-03-20,415,75.05,58.5,74.06043140571084,0.9868145423812238,53,15228.18,2.5238095238095237,725.1514285714286,0,0,PUNTUAL,2025-06-03 01:12:00.000000,75.05,340,0.0,True,False,True,True,3,ROJO,1,0.625
4020,Familia T2,13,2021-02-08,2023-12-12,879,86.41666666666667,44.5,135.1168989759937,1.5635513864145847,19,8826.58,1.4615384615384615,678.9676923076923,0,0,PUNTUAL,2024-03-07 10:00:00.000000,86.41666666666667,793,0.0,True,False,True,True,3,ROJO,1,0.625
4045,Familia T1,5,2021-06-14,2024-05-20,719,267.75,221.0,187.96592111337628,0.7020202469220402,20,5717.820000000001,4.0,1143.564,0,0,PUNTUAL,2025-02-11 18:00:00.000000,267.75,451,0.0,True,False,True,True,3,ROJO,1,0.625
4048,Familia T1,45,2021-01-13,2025-11-10,180,40.04545454545455,34.0,33.64787886429271,0.8402421509812027,123,36055.060000000005,2.7333333333333334,801.2235555555557,0,0,PUNTUAL,2025-12-20 01:05:27.272727,40.04545454545455,140,0.0,True,False,True,True,3,ROJO,1,0.625
4058,Familia T1,13,2021-02-10,2025-10-03,218,141.33333333333334,150.5,41.527768487550055,0.2938285506194579,154,42535.26999999999,11.846153846153847,3271.9438461538452,0,0,PUNTUAL,2026-02-21 08:00:00.000000,141.33333333333334,77,0.0,True,False,False,False,1,AMARILLO,3,0.2913934426229508
4058,Familia T2,5,2021-11-26,2025-08-28,254,342.75,316.5,117.85239709059803,0.3438436093088199,58,24708.699999999997,11.6,4941.74,0,0,PUNTUAL,2026-08-05 18:00:00.000000,342.75,-89,0.0,False,False,False,False,0,VERDE,4,0.0
4101,Familia T1,17,2021-04-16,2025-03-07,428,88.8125,98.5,42.2288686060851,0.47548339035704545,97,26259.719999999998,5.705882352941177,1544.6894117647057,0,0,MIXTO,2025-06-03 19:30:00.000000,88.8125,339,0.0,True,False,True,True,3,ROJO,1,0.625
4111,Familia T1,39,2021-03-25,2025-11-26,164,44.921052631578945,38.5,31.854423454660253,0.7091201472039189,250,57108.31999999998,6.410256410256411,1464.3158974358969,0,8,PUNTUAL,2026-01-09 22:06:18.947368,44.921052631578945,119,-99.99998750000158,True,True,True,True,4,ROJO,1,0.99
4216,Familia T1,3,2023-06-12,2025-10-14,207,427.5,427.5,262.5,0.6140350877192983,4,960.8100000000001,1.3333333333333333,320.27000000000004,0,0,PUNTUAL,2026-12-15 12:00:00.000000,427.5,-220,0.0,False,False,False,False,0,VERDE,4,0.0
4216,Familia T2,2,2023-06-12,2025-10-14,207,855.0,855.0,0.0,0.0,3,1247.3,1.5,623.65,0,0,PUNTUAL,2028-02-16 00:00:00.000000,855.0,-648,0.0,False,False,False,False,0,VERDE,4,0.0
4219,Familia T1,2,2022-09-20,2022-12-12,1244,83.0,83.0,0.0,0.0,10,2717.86,5.0,1358.93,0,0,SISTEMATICO,2023-03-05 00:00:00.000000,83.0,1161,0.0,True,False,True,True,3,ROJO,1,0.625
4406,Familia T2,3,2022-11-07,2024-04-03,766,256.5,256.5,256.5,1.0,4,2199.8500000000004,1.3333333333333333,733.2833333333334,0,0,PUNTUAL,2024-12-15 12:00:00.000000,256.5,510,0.0,True,False,True,False,2,ROJO,1,0.55
4412,Familia T1,4,2021-10-19,2025-05-19,355,436.0,251.0,450.9109298593977,1.0341993804114626,4,1956.29,1.0,489.0725,0,0,PUNTUAL,2026-07-29 00:00:00.000000,436.0,-81,0.0,False,False,False,False,0,VERDE,4,0.0
4414,Familia T1,9,2021-05-25,2025-06-26,317,186.625,184.0,79.0600049013406,0.4236303008779135,20,6282.93,2.2222222222222223,698.1033333333334,0,0,PUNTUAL,2025-12-29 15:00:00.000000,186.625,131,0.0,True,False,False,False,1,AMARILLO,3,0.35428047968021326
